ID;Text;Date;URL
EL2024_025;"La candidate de la coalition de Macron, Yaelle Bron-Pivet, a été réélue présidente du Parlement français dans la nuit de jeudi à vendredi.
#ElectionsLegislatives2024 #LAFRANCE #Macron #NFP #NouveauFrontPopulaire #NouvelleEcole #AssembleeNationale";2024-07-19 18:59:00;https://twitter.com/candidat_news/status/1814253600350028249
EL2024_026;#honte #colère rien ne change … contraire aux résultats des #electionslegislatives2024;2024-07-19 18:33:36;https://twitter.com/melggo/status/1814247211460329582
EL2024_027;"🇫🇷 ELECTIONS LEGISLATIVES 2024 🇫🇷 (1/3)

Hier soir, coup de théâtre ! 😱 L'impensable s'est produit ! 😱

#legislatives #electionslegislatives #elections2024 #legislatives2024 #electionslegislatives2024 #VeRepublique #VemeRepublique #6eRepublique #6emeRepublique #republique";2024-07-19 17:59:26;https://twitter.com/SebastienPinte/status/1814238609404227869
EL2024_028;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷 #Tubiana #harrykane #ElectionsLegislatives2024 https://t.co/PCurUEZvew;2024-07-19 16:43:37;https://twitter.com/fdeals2023/status/1814219530605887934
EL2024_029;"Dixit le #NouveauFrontPopulaire qui a volé les #ElectionsLegislatives2024 au @RNational_off grâce à des alliances avec la Macronie (désistements au second tour).

Mangez vos morts 🖕🖕🖕";2024-07-19 15:21:01;https://twitter.com/GadjiMiko/status/1814198744075677772
EL2024_030;"Mylene-Farmer-Désenchantée (Lyrics) https://t.co/0WXwRM5eAV via @YouTube
#ElectionsLegislatives2024 bafouées";2024-07-19 15:14:15;https://twitter.com/childe_layla/status/1814197042874302567
EL2024_031;"Retrouvez l'édito de @Benedetti65 avec notre partenaire @radioorient ⤵️ 
https://t.co/cNCL7oH2xu

@AlexisBachelay @OrianeMancini @AlexDevecchio

#ElectionsLegislatives2024 #7juillet #dissolutionassemblée #AssembleeNationale #BraunPivet";2024-07-19 15:11:25;https://twitter.com/RevuePol/status/1814196329742049604
EL2024_032;La droite et l’extrême droite depuis hier #BraunPivet #DissolutionAssembléeNationale #ElectionsLegislatives2024;2024-07-19 14:13:49;https://twitter.com/px_xavp/status/1814181834709696678
EL2024_033;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷 #Tubiana #harrykane #ElectionsLegislatives2024 https://t.co/PCurUEZvew;2024-07-19 14:12:11;https://twitter.com/fdeals2023/status/1814181420807450923
EL2024_034;"Vous n'acceptez donc que VOS magouilles politiciennes ??
Comme dans l'entre deux tours des #electionslegislatives2024?
Vous n'êtes pas le 1er bloc politique de la #France ‼️";2024-07-19 12:33:04;https://twitter.com/VBordenave/status/1814156478598516817
EL2024_035;"Les manœuvres et magouilles pour contourner le vote des Français en faveur du RN entre les 2 tours des #ElectionsLegislatives2024 ne vous ont pas gêné !
#Tartuffe #AssembleeNationale";2024-07-19 05:48:32;https://twitter.com/Chris___444/status/1814054672136831454
EL2024_036;"Et paf ! dans ta gueule, le smicard !
Et arrête de chouiner, courbe l'échine devant le grand patron qui t'octroie l'obole d'un salaire. Gueux.

#ElectionsLegislatives2024 
#DirectAN 
#NFP";2024-07-19 05:37:35;https://twitter.com/NeMeLisPas/status/1814051916558848296
EL2024_037;"Le RN recueillait le plus de voix au 1er tour des #ElectionsLegislatives2024 (et au 2d) preuve qu’il est la 1ere force du pays . Une magouille opportuniste entre le NFP et la macronie l’a fait échoué. Et à travers lui, la démocratie, le vote des français.
#AssembleeNationale";2024-07-19 05:21:22;https://twitter.com/Chris___444/status/1814047839586042025
EL2024_038;"#URGENT #DirectAN #ScandaleDémocratique :  l'alliance des battus aux #ElectionsLegislatives2024 permet à #YaelBraunPivet de s'accrocher au perchoir de l'#AssembleeNationale 
https://t.co/1SlAOkMXEb";2024-07-19 05:05:37;https://twitter.com/FB75016/status/1814043872747737185
EL2024_039;"Il faut refaire votre bio sur X : 
""Réélue PR de l'AN en 2024, pour Macron malgré mes chouineries, réélue grâce aux ministres démissionnaires. Bises."" 
Ca me parait pas mal...
#DirectAN 
#ElectionsLegislatives2024";2024-07-19 04:55:35;https://twitter.com/NeMeLisPas/status/1814041349035081977
EL2024_040;"En fait , #LFI ressent ce soir ce qu’a ressenti le peuple français à la fin du 2eme tour des #ElectionsLegislatives2024 🇫🇷 … on nous avait volé une élection. Ben BIM dans ta face !
#DirectAN #DirectSenat";2024-07-19 04:38:45;https://twitter.com/littleyaya14/status/1814037113941471592
EL2024_041;"La séparation des pouvoirs, principe des Lumières constitutif de la démocratie.

#lumieres #despotisme
#assembleenationale #ElectionsLegislatives2024";2024-07-19 04:28:34;https://twitter.com/CarineJoaquim/status/1814034550021820624
EL2024_042;"C'est soit le syndrome de Stockholm ou une complot de la classe politique française .

Le peuple vote massivement contre ce régime mais au final on reprend les mêmes puis on recommence . Est-ce sérieux ça ?

#ElectionsLegislatives2024 #Election2024 
#france #AssembléeNationale";2024-07-19 03:32:08;https://twitter.com/francis_balsem/status/1814020348846702801
EL2024_043;On a voté pour quoi au final ? A deux doigt de retourner au « ça ne sert à rien de voter » #ElectionsLegislatives2024;2024-07-19 03:20:20;https://twitter.com/Beyfan97/status/1814017377052598674
EL2024_044;L'illuminée du lourd, qui appartient au parti arrivé 3ème aux #ElectionsLegislatives2024 aidée en cela par la formation politique arrivée 4ème. #AssembléeNationale;2024-07-19 03:18:22;https://twitter.com/Mookass/status/1814016884850794791
EL2024_045;C’est quand même dingue que les Macronistes n’aient pas réussir à sortir un autre nom, ne serait ce que pour le principe. #AssembleeNationale #ElectionsLegislatives2024;2024-07-19 02:56:03;https://twitter.com/Seb_Brl/status/1814011268157813082
EL2024_046;C'est lamentable, c'est la victoire de la médiocratie, c'est nul, comme si les #ElectionsLegislatives2024 n'avaient pas existées...;2024-07-19 02:37:07;https://twitter.com/Rev_de_Presse/status/1814006502501605711
EL2024_047;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷 #Tubiana #harrykane #ElectionsLegislatives2024 https://t.co/PCurUF0344;2024-07-19 02:27:25;https://twitter.com/fdeals2023/status/1814004059495715312
EL2024_048;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷 #harrykane #ElectionsLegislatives2024 https://t.co/PCurUF0344;2024-07-19 02:24:12;https://twitter.com/fdeals2023/status/1814003252763254798
EL2024_049;"Aujourd’hui marque la faillite totale de LFI ! 
Je dis ça en ayant été à deux doigts de voter pour eux. 
#ElectionsLegislatives2024";2024-07-19 01:48:32;https://twitter.com/Austin2River/status/1813994277611184493
EL2024_050;Le comportement absolument abject des députés du #NFP et surtout #LFI démontre leur vision de la France : fascisme, exclusion, autoritarisme, sectarisme, intolérance. Ils faut faire barrage à ces dangereux nuisibles. Honte a vous #directAn #ElectionsLegislatives2024;2024-07-18 23:45:09;https://twitter.com/j_milonboulhol/status/1813963226570436767
EL2024_051;"Le député communiste André Chassin a été choisi comme candidat de la FNP à la présidence du Parlement français.
#ElectionsLegislatives2024 #LAFRANCE #Macron #NFP #NouveauFrontPopulaire #LERNI #Bardella #NouvelleEcole";2024-07-18 22:15:00;https://twitter.com/franceeteu/status/1813940537935663359
EL2024_052;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷#Tubiana #harrykane #ElectionsLegislatives2024 https://t.co/PCurUF0344;2024-07-18 21:56:53;https://twitter.com/fdeals2023/status/1813935981248315399
EL2024_053;"Jean-Louis Debré: ""Finalement, toutes les institutions et toutes les règles ont été bafouées""
#MacronDégage
#ElectionsLegislatives2024
https://t.co/mE91kGnT0X";2024-07-18 18:12:26;https://twitter.com/SergeBonnet16/status/1813879493561377124
EL2024_054;"Après les #ElectionsLegislatives2024 en France, les partis doivent former des coalitions. Comment font nos voisins européens ?

@su_jeanette, chercheuse au comité d’études des relations franco-allemandes à l’@IFRI_ nous parle du cas allemand.";2024-07-18 17:38:34;https://twitter.com/28minutes/status/1813870970576208227
EL2024_055;"Faut-il s'inspirer des expériences européennes après les #ElectionsLegislatives2024 ?

Pour @ybertoncini, consultant en affaires européennes, dans beaucoup de pays européens, ""la force politique arrivée en tête est invitée à essayer de former un gouvernement"".";2024-07-18 17:37:09;https://twitter.com/28minutes/status/1813870616581181481
EL2024_056;"On baigne littéralement dans l ED 
#electionslegislatives2024
#nausées";2024-07-18 14:55:25;https://twitter.com/beau_harrie/status/1813829913478103510
EL2024_057;"L'une des leçons à tirer de ces #ElectionsLegislatives2024 c'est que la propagande de certains médias contre le #NFP et surtout #LFI n'ont pas eu l'effet escompté; les #Français sont beaucoup plus perspicaces que les #propagandistes le pensaient !
#Insoumis #LFI #GiletsJaunes";2024-07-18 13:58:42;https://twitter.com/NeoResistant/status/1813815638994862426
EL2024_058;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷 #Tubiana #harrykane #ElectionsLegislatives2024 https://t.co/4uOgSAYUdY;2024-07-18 03:00:06;https://twitter.com/allabou05065834/status/1813649897205407833
EL2024_059;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷#macron #Tubiana  #harrykane #ElectionsLegislatives2024 https://t.co/4uOgSAYUdY;2024-07-18 02:19:05;https://twitter.com/allabou05065834/status/1813639574981370139
EL2024_060;"Le président de la République renvoie à nouveau la balle dans le camp des autres forces politiques.
#Macron #ElectionsLegislatives2024 #LAFRANCE #Macron #NFP #NouveauFrontPopulaire #leRN
#NouvelleEcole";2024-07-18 02:00:01;https://twitter.com/franceeteu/status/1813634777892659350
EL2024_061;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷#macron #espang #harrykane #ElectionsLegislatives2024 https://t.co/4uOgSAYUdY;2024-07-18 01:57:06;https://twitter.com/allabou05065834/status/1813634045164843504
EL2024_062;"Habitués au cadre stable de la Ve République, les Français vivent une profonde incertitude politique ouverte par les #ElectionsLegislatives2024. Quelles leçons tirer pour la #France des expériences européennes ?

Débat avec @su_jeanette, Carole Viñals et @ybertoncini.";2024-07-18 01:47:00;https://twitter.com/28minutes/status/1813631501260488854
EL2024_063;"Le groupe, emmené par le RN Jordan Bardella, dénonce un « déni de démocratie » en ce qui concerne la garde de Roberta Metsola à la tête du Parlement.
#ElectionsLegislatives2024 #LAFRANCE #Macron #NFP #NouveauFrontPopulaire #lernen #Bardella #NouvelleEcole #EuropeanParliament";2024-07-18 01:30:00;https://twitter.com/candidat_news/status/1813627224601374795
EL2024_064;"Gabriel Attal veut rencontrer les différents groupes politiques.
#Attal #attalpremierministre #ElectionsLegislatives2024 #LAFRANCE #Macron #NFP #NouveauFrontPopulaire #Bardella #NouvelleEcole";2024-07-18 00:40:00;https://twitter.com/franceeteu/status/1813614640435433727
EL2024_065;"Emmanuel Macron a accepté la démission du gouvernement de Gabriel Attal. Le « règne » n'a pas duré longtemps. 
#Attal #Macron #ElectionsLegislatives2024 #LAFRANCE #MAcroncoupdetat  #NFP #NouveauFrontPopulaire #Bardella #NouvelleEcole";2024-07-17 23:40:00;https://twitter.com/candidat_news/status/1813599540798177419
EL2024_066;Les insoumis pensaient sortir grand gagnant de ses #ElectionsLegislatives2024 sauf qu’ils perdent tout ! Merci aux autres partis de gauche de leur tenir tête. Ils paient leur arrogance et leur mépris ENFIN. Là ils paniquent #1erMinistre;2024-07-17 23:34:07;https://twitter.com/MCombat33/status/1813598059785519243
EL2024_067;"Fille perdue, 
Rien n'est perdu tu verras ... 
Regarde toi ! 
Abracadabra ! 
🎵🎶🎵🎶🎵
#NFP #BlablaVert #Malaise #ElectionsLegislatives2024 #MacronDégage";2024-07-17 22:00:51;https://twitter.com/bernathoustra/status/1813574589684797615
EL2024_068;"Le danger du référendum c'est la perte des plaçous pour les gens de gauche..... D'où les magouilles politiciennes pour bâillonner une partie de la #Nation.
#ElectionsLegislatives2024
#legislatives2024
https://t.co/fUngSL3ms2";2024-07-17 21:57:29;https://twitter.com/VBordenave/status/1813573743119413311
EL2024_069;"Les électeurs de gauche sont cocufiés h24, 365 jours par an. À quand le réveil pour changer des votes sous pince à linge ?
#electionslegislatives2024";2024-07-17 19:54:25;https://twitter.com/RoussotThomas/status/1813542771908809089
EL2024_070;"Simone Weil
Note sur la suppression générale des partis #politiques

Fin du tweet.

#ElectionsLegislatives2024";2024-07-17 16:10:33;https://twitter.com/HolaMaraaya/status/1813486433685918001
EL2024_071;Dans un an, le #Président #Macron est confronté au même dilemme que #Hamlet: to dissolve or not to dissolve (The lower chamber of #Parliament) #dissolution #gouvernement #ElectionsLegislatives2024;2024-07-17 15:36:58;https://twitter.com/parvezdookhy/status/1813477980741435526
EL2024_072;#politique #ElectionsLegislatives2024 finalement, tout ça pour ça ! Triste. Il faut sauver notre République 🇫🇷;2024-07-17 14:12:21;https://twitter.com/alainscudellaro/status/1813456687824576555
EL2024_073;Emmanuel #Macron vous a écrit pour vous expliquer que la démocratie hors des intérêts de la bourgeoisie et des milliardaires, ça n'existe pas! #Nouveau FrontPopulaire #Matignon #ElectionsLegislatives2024;2024-07-17 12:48:12;https://twitter.com/sofia_sofia563/status/1813435512406831563
EL2024_074;"🤜 ""L'extrême gauche est en embuscade avec un projet mortel pour notre pays !"" #ElectionsLegislatives2024 
🗣 Nicolas Bay, député européen
Entretien complet ici :
👉 https://t.co/awleDjc5gd
🎙 Avec Maud Koffler et Marie Falicon sur Radio Courtoisie";2024-07-17 12:36:59;https://twitter.com/ReveillezVous01/status/1813432689904455745
EL2024_075;Mais juste comme ça, pourquoi on essaierai pas de mettre en TT #Marine1ereministre #MarineTondelier1ereministre, mais juste comme ça hein, pour voir si ça marche? 🥲 #1erMinistre #NFP #ElectionsLegislatives2024 #gouvernement;2024-07-17 06:37:31;https://twitter.com/christelle_2a/status/1813342223674589647
EL2024_076;"Le premier quotidien en France, vous vous to*chez avec la #constitution 

#TraduisonsLes #attal #macron #legislatives2024 #ElectionsLegislatives2024";2024-07-17 06:17:45;https://twitter.com/NicolasLeCorvec/status/1813337250274636252
EL2024_077;"Milienne sur LCI : ""La majorité a sauvé les meubles grâce au Front Républicain, qu'ils ne l'oublient pas!"" ça gronde chez le Modem, alors que le camp présidentiel s'arrangerait ce jeudi avec le RN en coulisses pour faire élire Yael Braun Pivet #Tubiana #ElectionsLegislatives2024";2024-07-17 05:57:38;https://twitter.com/Drirou1/status/1813332190479958473
EL2024_078;"@Ambroise_Mejean tu finiras chez @MLP_officiel ou @laurentwauquiez . 
L’avenir nous dira. 
#NouveauFronPopulaire #legislatives2024 #NouveauFrontPoplulaire #NouveauFrontPopulaire 
#ElectionsLegislatives2024";2024-07-17 05:17:44;https://twitter.com/sall_se/status/1813322147869200722
EL2024_079;Il y a eu un #FrontRepublicain au second tour des #ElectionsLegislatives2024 pour barrer la route à une majorité absolue de députés @RNational_off;2024-07-17 05:16:49;https://twitter.com/GeoffroyVerdier/status/1813321917195272371
EL2024_080;"23 Heures et quelques minutes : La candidature de Laurence Tubiana rejetée par LFI https://t.co/QxugTYpdTv 

#PartiSocialiste #rassemblementnational #LaFranceInsoumise #europeecologielesverts #RN #EELV #LFI #NouveauFrontPopulaire #NFP  #ElectionsLegislatives2024 #Matignon";2024-07-17 04:18:44;https://twitter.com/citizen62100/status/1813307300431667577
EL2024_081;Un gouvernement qui sera censuré #NFP #Election2024 #ElectionsLegislatives2024;2024-07-17 02:46:10;https://twitter.com/MilliJC/status/1813284003543457944
EL2024_082;"La journaliste racisée de LCI, Alie Marine Méli Mélo a vite compris que pour garder son poste il fallait qu'elle tape sur la france insoumise 🥱
#Bompard #GouvernementDémission
#ElectionsLegislatives2024";2024-07-17 02:38:03;https://twitter.com/PropheteNo17/status/1813281960589943059
EL2024_083;"""Il est évident que les insoumis auront un ministère régalien"" : Pierre Jouvet (secrétaire général du PS) n'exclut pas l'arrivée d'un membre de LFI au ministère de l'Intérieur #NFP #Election2024 #ElectionsLegislatives2024

https://t.co/H0l50Geydp";2024-07-17 01:43:33;https://twitter.com/F_Desouche/status/1813268247904465066
EL2024_084;"Comme en 1997, ça s’annonce pas simple pour former le Gouvernement !
#ElectionsLegislatives2024";2024-07-17 00:00:01;https://twitter.com/LesGuignols/status/1813242189918486951
EL2024_085;"Emmanuel Macron tient le premier Conseil des ministres post-législatives.
#ElectionsLegislatives2024 #LAFRANCE #Macron #NFP #NouveauFrontPopulaire #lernen";2024-07-16 23:00:02;https://twitter.com/candidat_news/status/1813227097994981843
EL2024_086;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷 #macron #espang #harrykane #ElectionsLegislatives2024 https://t.co/4uOgSAYmoq;2024-07-16 22:56:28;https://twitter.com/allabou05065834/status/1813226197955772903
EL2024_087;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #Bello  #NFT #Bitcoin📷📷📷 #ElectionsLegislatives2024 https://t.co/PCurUEZvew;2024-07-16 22:48:56;https://twitter.com/fdeals2023/status/1813224302021406815
EL2024_088;"https://t.co/Stx6cvWuJ7 #AssembléeNationale #ElectionsLegislatives2024 
🇨🇵 Présidence de l'Assemblée nationale : la macronie envisage une primaire pour désigner son candidat. Horizon et le MoDem refusent de participer et pourraient présenter leur propre candidat.";2024-07-16 22:31:37;https://twitter.com/Marcel81048792/status/1813219945641087373
EL2024_089;"L'utilité 

#extrêmedroite #matinbraun #sanction #macron #ElectionsLegislatives2024";2024-07-16 22:01:49;https://twitter.com/NicolasLeCorvec/status/1813212444787147139
EL2024_090;Le pays le plus démocratique de la planète #Renaissance #NouveauFrontPopulaire #RassemblementNational #radiolondres #Elections2024 #ElectionsLegislatives2024;2024-07-16 21:12:03;https://twitter.com/RealJericho11/status/1813199922373476723
EL2024_091;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷 #ElectionsLegislatives2024 https://t.co/PCurUEZvew;2024-07-16 20:07:23;https://twitter.com/fdeals2023/status/1813183647362449678
EL2024_092;"Il n'y a pas eu besoin du 7 octobre pour confirmer le constat de Christine Deviers-Joncour : ""La France est (devenue) une colonie de Tel Aviv."" @MagazineNexus @RNational_off #NouveauFrontPopulaire #ElectionsLegislatives2024";2024-07-16 19:29:55;https://twitter.com/onsemballelepaf/status/1813174216834892171
EL2024_093;#ElectionsLegislatives2024 André Chassaigne réélu président du groupe Gauche démocrate et républicaine (GDR)  ➡️ https://t.co/vS0Ie1Kkvd;2024-07-16 19:23:43;https://twitter.com/Rev_de_Presse/status/1813172656155344950
EL2024_094;#ElectionsLegislatives2024 Ian Brossat est ouvert à « un vote » pour désigner le candidat ou la candidate au poste de premier ministre.  ➡️ https://t.co/JwNrxPK4yb #NFP;2024-07-16 18:26:11;https://twitter.com/Rev_de_Presse/status/1813158180651704556
EL2024_095;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷 #macron #espang #harrykane #ElectionsLegislatives2024 https://t.co/4uOgSAYmoq;2024-07-16 16:28:13;https://twitter.com/allabou05065834/status/1813128492042666045
EL2024_096;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷#trump #macron #espang #harrykane #ElectionsLegislatives2024 https://t.co/4uOgSAYmoq;2024-07-16 16:23:53;https://twitter.com/allabou05065834/status/1813127401146052929
EL2024_097;"#ElectionsLegislatives2024 #NFP #NouveauFrontPopulaire 
-Macron l'a dit il ne veut pas du #NFP 
-Sans majorité absolue le programme n'est pas applicable
-Toute présence de #LFI dans le gouvernement verra celui ci censuré par les droites
-Toute réforme trop sociale verra la";2024-07-16 16:17:38;https://twitter.com/Rev_de_Presse/status/1813125829783601231
EL2024_098;Utilise mon #code #promo CHRI2946920441 chez #Photoweb, pour créer le produit photo personnalisé de ton choix ! #poupettekenza #bonplan #parrain #code #NFT #Bitcoin📷📷📷 #macron #espang #harrykane #ElectionsLegislatives2024 https://t.co/4uOgSAYmoq;2024-07-16 14:35:51;https://twitter.com/allabou05065834/status/1813100214946775140
